Date,Invoice No,Distributor,Description,Account Code,Amount
01/19/2014,17091,22,Room Charge from : 19890114,40200,-86.000
01/20/2014,17091,22,,12010,86.000
01/20/2014,17091,22,Room Charge from : 19890114,40200,-86.000
01/21/2014,17091,22,,12010,-774.000
01/21/2014,17091,22,Cash,11100,774.000
01/12/2014,17092,6,,12010,74.000
01/12/2014,17092,6,Room Charge from : 19910114,40200,-74.000
01/13/2014,17092,6,,12010,-74.000
01/13/2014,17092,6,Room Charge(Transfer from folio: 16580114 and Invoice No :17087),40200,-39.000
01/13/2014,17092,6,Room Charge(Transfer to folio: 18340114 and Invoice No :17089),40200,39.000
01/13/2014,17092,6,Visa Card/Credit Card,11300,74.000
01/12/2014,17093,4,,12010,75.000
01/12/2014,17093,4,Room Charge from : 20510114,40200,-75.000
01/16/2014,17093,4,,12010,-75.000
01/16/2014,17093,4,Camboya Increible chq: 75$,11900,75.000
01/13/2014,17094,10,,12010,616.000
01/13/2014,17094,10,Cash(Transfer to folio: 20570114 and Invoice No :17096),11100,-764.000
01/13/2014,17094,10,RESTAURANT : Lobby Bar(Transfer from folio: 20550114 and Invoice No :17095),41000,-4.400
01/13/2014,17094,10,RESTAURANT : Lobby Bar(Transfer to folio: 20570114 and Invoice No :17096),41000,4.400
01/13/2014,17094,10,Room Charge(Transfer from folio: 20550114 and Invoice No :17095),40200,-68.000
01/13/2014,17094,10,Room Charge(Transfer from folio: 20550114 and Invoice No :17095),40200,-68.000
01/13/2014,17094,10,Room Charge(Transfer to folio: 20570114 and Invoice No :17096),40200,68.000
01/13/2014,17094,10,Room Charge(Transfer to folio: 20570114 and Invoice No :17096),40200,68.000
01/13/2014,17094,10,Room Charge(Transfer to folio: 20570114 and Invoice No :17096),40200,74.000
01/13/2014,17094,10,Room Charge(Transfer to folio: 20570114 and Invoice No :17096),40200,74.000
01/13/2014,17095,4,,23100,-140.400
01/13/2014,17095,4,RESTAURANT : Lobby Bar(Transfer to folio: 20530114 and Invoice No :17094),41000,4.400
01/13/2014,17095,4,Room Charge(Transfer to folio: 20530114 and Invoice No :17094),40200,68.000
01/13/2014,17095,4,Room Charge(Transfer to folio: 20530114 and Invoice No :17094),40200,68.000
01/13/2014,17096,11,,23100,-98.000
01/13/2014,17096,11,Cash,11100,4.400
01/13/2014,17096,11,Cash(Transfer from folio: 20530114 and Invoice No :17094),11100,764.000
01/13/2014,17096,11,R-Charge- 2 day at cambodia resort,40200,-148.000
01/13/2014,17096,11,R-Charge- 2 day at cambodia resort,40200,-98.000
01/13/2014,17096,11,R-Charge- 2day at cambodia resort,40200,-136.000
01/13/2014,17096,11,RESTAURANT : Lobby Bar(Transfer from folio: 20530114 and Invoice No :17094),41000,-4.400
01/13/2014,17096,11,Room Charge(Transfer from folio: 20530114 and Invoice No :17094),40200,-74.000
01/13/2014,17096,11,Room Charge(Transfer from folio: 20530114 and Invoice No :17094),40200,-74.000
01/13/2014,17096,11,Room Charge(Transfer from folio: 20530114 and Invoice No :17094),40200,-68.000
01/13/2014,17096,11,Room Charge(Transfer from folio: 20530114 and Invoice No :17094),40200,-68.000
01/12/2014,17097,7,,12010,45.000
01/12/2014,17097,7,Room Charge from : 20870114,40100,-45.000
01/13/2014,17097,7,,12010,45.000
01/13/2014,17097,7,Room Charge from : 20870114,40100,-45.000
01/14/2014,17097,7,,12010,-90.000
01/14/2014,17097,7,Room Charge(Transfer to folio: 22220114 and Invoice No :17106),40100,45.000
01/14/2014,17097,7,Room Charge(Transfer to folio: 22220114 and Invoice No :17106),40100,45.000
01/12/2014,17098,7,,12010,45.000
01/12/2014,17098,7,Room Charge from : 20890114,40100,-45.000
01/13/2014,17098,7,,12010,45.000
01/13/2014,17098,7,Room Charge from : 20890114,40100,-45.000
01/14/2014,17098,7,,12010,-90.000
01/14/2014,17098,7,Room Charge(Transfer to folio: 22220114 and Invoice No :17106),40100,45.000
01/14/2014,17098,7,Room Charge(Transfer to folio: 22220114 and Invoice No :17106),40100,45.000
01/12/2014,17099,7,,12010,45.000
01/12/2014,17099,7,Room Charge from : 20910114,40100,-45.000
01/13/2014,17099,7,,12010,45.000
01/13/2014,17099,7,Room Charge from : 20910114,40100,-45.000
01/14/2014,17099,7,,12010,-90.000
01/14/2014,17099,7,Room Charge(Transfer to folio: 22220114 and Invoice No :17106),40100,45.000
01/14/2014,17099,7,Room Charge(Transfer to folio: 22220114 and Invoice No :17106),40100,45.000
01/12/2014,17100,7,,12010,45.000
01/12/2014,17100,7,Room Charge from : 20950114,40100,-45.000
01/13/2014,17100,7,,12010,45.000
01/13/2014,17100,7,Room Charge from : 20950114,40100,-45.000
01/14/2014,17100,7,,12010,-90.000
01/14/2014,17100,7,Room Charge(Transfer to folio: 22220114 and Invoice No :17106),40100,45.000
01/14/2014,17100,7,Room Charge(Transfer to folio: 22220114 and Invoice No :17106),40100,45.000
01/12/2014,17101,7,,12010,45.000
01/12/2014,17101,7,Room Charge from : 20990114,40100,-45.000
01/13/2014,17101,7,,12010,45.000
01/13/2014,17101,7,Room Charge from : 20990114,40100,-45.000
01/14/2014,17101,7,,12010,-90.000
01/14/2014,17101,7,Room Charge(Transfer to folio: 22220114 and Invoice No :17106),40100,45.000
01/14/2014,17101,7,Room Charge(Transfer to folio: 22220114 and Invoice No :17106),40100,45.000
01/12/2014,17102,4,,12010,39.000
01/12/2014,17102,4,Room Charge from : 21790114,40100,-39.000
01/13/2014,17102,4,,12010,-39.000
01/13/2014,17102,4,Room Charge(Transfer to folio: 18340114 and Invoice No :17089),40100,39.000
01/12/2014,17103,4,,12010,39.000
01/12/2014,17103,4,Room Charge from : 22160114,40100,-39.000
01/13/2014,17103,4,,12010,-39.000
01/13/2014,17103,4,Room Charge(Transfer to folio: 18340114 and Invoice No :17089),40100,39.000
01/12/2014,17104,6,,12010,68.000
01/12/2014,17104,6,Room Charge from : 22180114,40200,-68.000
01/13/2014,17104,6,,12010,-68.000
01/13/2014,17104,6,Breakfast,41000,-12.000
01/13/2014,17104,6,Cash(Transfer from folio: 22170114 and Invoice No :17080),11100,148.000
01/13/2014,17104,6,Room Charge(Transfer from folio: 22170114 and Invoice No :17080),40200,-68.000
01/12/2014,17105,7,,12010,45.000
01/12/2014,17105,7,Room Charge from : 22200114,40200,-45.000
01/13/2014,17105,7,,12010,45.000
01/13/2014,17105,7,Room Charge from : 22200114,40200,-45.000
01/14/2014,17105,7,,12010,-90.000
01/14/2014,17105,7,Room Charge(Transfer to folio: 22220114 and Invoice No :17106),40200,45.000
01/14/2014,17105,7,Room Charge(Transfer to folio: 22220114 and Invoice No :17106),40200,45.000
01/13/2014,17106,24,,12010,45.000
01/13/2014,17106,24,Room Charge from : 22220114,40200,-45.000
01/14/2014,17106,24,,12010,315.000
01/14/2014,17106,24,Breakfast(Transfer from folio: 20970114 and Invoice No :17083),41000,-12.000
01/14/2014,17106,24,Cash,11100,1.000
01/14/2014,17106,24,Cash,11100,447.000
01/14/2014,17106,24,Extra Person- 2day(Transfer from folio: 20970114 and Invoice No :17083),4025,-30.000
01/14/2014,17106,24,Other Charge- charge 1 shoes,45400,-1.000
01/14/2014,17106,24,Room Charge(Transfer from folio: 20870114 and Invoice No :17097),40200,-45.000
01/14/2014,17106,24,Room Charge(Transfer from folio: 20870114 and Invoice No :17097),40200,-45.000
01/14/2014,17106,24,Room Charge(Transfer from folio: 20890114 and Invoice No :17098),40200,-45.000
01/14/2014,17106,24,Room Charge(Transfer from folio: 20890114 and Invoice No :17098),40200,-45.000
01/14/2014,17106,24,Room Charge(Transfer from folio: 20910114 and Invoice No :17099),40200,-45.000
01/14/2014,17106,24,Room Charge(Transfer from folio: 20910114 and Invoice No :17099),40200,-45.000
01/14/2014,17106,24,Room Charge(Transfer from folio: 20950114 and Invoice No :17100),40200,-45.000
01/14/2014,17106,24,Room Charge(Transfer from folio: 20950114 and Invoice No :17100),40200,-45.000
01/14/2014,17106,24,Room Charge(Transfer from folio: 20970114 and Invoice No :17083),40200,-45.000
01/14/2014,17106,24,Room Charge(Transfer from folio: 20970114 and Invoice No :17083),40200,-45.000
01/14/2014,17106,24,Room Charge(Transfer from folio: 20990114 and Invoice No :17101),40200,-45.000
01/14/2014,17106,24,Room Charge(Transfer from folio: 20990114 and Invoice No :17101),40200,-45.000
01/14/2014,17106,24,Room Charge(Transfer from folio: 22200114 and Invoice No :17105),40200,-45.000
01/14/2014,17106,24,Room Charge(Transfer from folio: 22200114 and Invoice No :17105),40200,-45.000
01/14/2014,17106,24,Room Charge(Transfer from folio: 22380114 and Invoice No :17107),40200,-45.000
01/14/2014,17106,24,Room Charge(Transfer from folio: 22380114 and Invoice No :17107),40200,-45.000
01/12/2014,17107,21,,12010,45.000
01/12/2014,17107,21,Room Charge from : 22380114,40200,-45.000
01/13/2014,17107,21,,12010,45.000
01/13/2014,17107,21,Room Charge from : 22380114,40200,-45.000
01/14/2014,17107,21,,12010,-90.000
01/14/2014,17107,21,Room Charge(Transfer from folio: 10870114 and Invoice No :17036),40200,-68.000
01/14/2014,17107,21,Room Charge(Transfer from folio: 10870114 and Invoice No :17036),40200,-68.000
01/14/2014,17107,21,Room Charge(Transfer from folio: 10870114 and Invoice No :17036),40200,-68.000
01/14/2014,17107,21,Room Charge(Transfer from folio: 10870114 and Invoice No :17036),40200,-68.000
01/14/2014,17107,21,Room Charge(Transfer from folio: 10870114 and Invoice No :17036),40200,-68.000
01/14/2014,17107,21,Room Charge(Transfer from folio: 10870114 and Invoice No :17036),40200,-68.000
01/14/2014,17107,21,Room Charge(Transfer to folio: 10880114 and Invoice No :17035),40200,68.000
01/14/2014,17107,21,Room Charge(Transfer to folio: 10880114 and Invoice No :17035),40200,68.000
01/14/2014,17107,21,Room Charge(Transfer to folio: 10880114 and Invoice No :17035),40200,68.000
01/14/2014,17107,21,Room Charge(Transfer to folio: 10880114 and Invoice No :17035),40200,68.000
01/14/2014,17107,21,Room Charge(Transfer to folio: 10880114 and Invoice No :17035),40200,68.000
01/14/2014,17107,21,Room Charge(Transfer to folio: 10880114 and Invoice No :17035),40200,68.000
01/14/2014,17107,21,Room Charge(Transfer to folio: 22220114 and Invoice No :17106),40200,45.000
01/14/2014,17107,21,Room Charge(Transfer to folio: 22220114 and Invoice No :17106),40200,45.000
01/14/2014,17107,21,Visa Card/Credit Card(Transfer from folio: 10870114 and Invoice No :17036),11300,884.000
01/14/2014,17107,21,Visa Card/Credit Card(Transfer to folio: 10880114 and Invoice No :17035),11300,-884.000
01/12/2014,17108,6,,12010,40.650
01/12/2014,17108,6,Room Charge from : 22460114,40100,-40.650
01/13/2014,17108,6,,12010,0.020
01/13/2014,17108,6,Revenue Adjustment +,45400,-0.020
01/28/2014,17108,6,,12010,-40.670
01/28/2014,17108,6,Agoda Settle 4287.59$ Batch: 000096$,11400,40.670
01/13/2014,17111,2,Cash,11100,59.000
01/13/2014,17111,2,Room Charge from : 22510114,40200,-59.000
01/13/2014,17112,7,,23100,-117.000
01/13/2014,17112,7,Cash,11100,156.000
01/13/2014,17112,7,Room Charge from : 23890114,40100,-39.000
01/14/2014,17112,7,,23100,117.000
01/14/2014,17112,7,Room Charge(Transfer from folio: 23850114 and Invoice No :17125),40100,-39.000
01/14/2014,17112,7,Room Charge(Transfer from folio: 23870114 and Invoice No :17126),40100,-39.000
01/14/2014,17112,7,Room Charge(Transfer from folio: 23910114 and Invoice No :17127),40100,-39.000
01/13/2014,17113,16,,23100,-539.000
01/13/2014,17113,16,Cash,11100,588.000
01/13/2014,17113,16,Room Charge from : 20440114,40100,-49.000
01/14/2014,17113,16,,23100,49.000
01/14/2014,17113,16,Room Charge from : 20440114,40100,-49.000
01/15/2014,17113,16,Cash- ON WARK IN17.JAN 14,11100,49.000
01/15/2014,17113,16,Room Charge from : 20440114,40100,-49.000
01/16/2014,17113,16,,23100,49.000
01/16/2014,17113,16,Room Charge from : 20440114,40100,-49.000
01/17/2014,17113,16,,23100,441.000
01/17/2014,17113,16,Cash- ON WARK IN17.JAN 14(Transfer to folio: 20430114 and Invoice No :17118),11100,-49.000
01/17/2014,17113,16,Cash(Transfer to folio: 20430114 and Invoice No :17118),11100,-588.000
01/17/2014,17113,16,Room Charge(Transfer to folio: 20430114 and Invoice No :17118),40100,49.000
01/17/2014,17113,16,Room Charge(Transfer to folio: 20430114 and Invoice No :17118),40100,49.000
01/17/2014,17113,16,Room Charge(Transfer to folio: 20430114 and Invoice No :17118),40100,49.000
01/17/2014,17113,16,Room Charge(Transfer to folio: 20430114 and Invoice No :17118),40100,49.000
01/13/2014,17114,13,,23100,-305.000
01/13/2014,17114,13,Room Charge from : 15311013,40200,-61.000
01/13/2014,17114,13,Visa Card/Credit Card,11300,366.000
01/14/2014,17114,13,,23100,61.000
01/14/2014,17114,13,Room Charge from : 15311013,40200,-61.000
01/15/2014,17114,13,,23100,61.000
01/15/2014,17114,13,Room Charge from : 15311013,40200,-61.000
01/16/2014,17114,13,,23100,61.000
01/16/2014,17114,13,Room Charge from : 15311013,40200,-61.000
01/17/2014,17114,13,,23100,61.000
01/17/2014,17114,13,Room Charge from : 15311013,40200,-61.000
01/18/2014,17114,13,,23100,61.000
01/18/2014,17114,13,Room Charge from : 15311013,40200,-61.000
01/13/2014,17115,4,,12010,15.000
01/13/2014,17115,4,Room Charge from : 16820114,40200,-15.000
01/14/2014,17115,4,,12010,-15.000
01/14/2014,17115,4,Cash- Pay by cash ,11100,15.000
01/13/2014,17116,29,,12010,74.000
01/13/2014,17116,29,Room Charge from : 19870114,40200,-74.000
01/14/2014,17116,29,,12010,74.000
01/14/2014,17116,29,Room Charge from : 19870114,40200,-74.000
01/15/2014,17116,29,,12010,74.000
01/15/2014,17116,29,Room Charge from : 19870114,40200,-74.000
01/16/2014,17116,29,,12010,74.000
01/16/2014,17116,29,Room Charge from : 19870114,40200,-74.000
01/17/2014,17116,29,,12010,74.000
01/17/2014,17116,29,Room Charge from : 19870114,40200,-74.000
01/18/2014,17116,29,,12010,74.000
01/18/2014,17116,29,Room Charge from : 19870114,40200,-74.000
01/19/2014,17116,29,,12010,74.000
01/19/2014,17116,29,Room Charge from : 19870114,40200,-74.000
01/20/2014,17116,29,,12010,74.000
01/20/2014,17116,29,Room Charge from : 19870114,40200,-74.000
01/21/2014,17116,29,,12010,74.000
01/21/2014,17116,29,Room Charge from : 19870114,40200,-74.000
01/22/2014,17116,29,,12010,74.000
01/22/2014,17116,29,Room Charge from : 19870114,40200,-74.000
01/23/2014,17116,29,,12010,74.000
01/23/2014,17116,29,Room Charge from : 19870114,40200,-74.000
01/24/2014,17116,29,,12010,74.000
01/24/2014,17116,29,Room Charge from : 19870114,40200,-74.000
01/25/2014,17116,29,,12010,74.000
01/25/2014,17116,29,Room Charge from : 19870114,40200,-74.000
01/26/2014,17116,29,,12010,-962.000
01/26/2014,17116,29,Cash- guest paid by cash,11100,1036.000
01/26/2014,17116,29,R-Charge- room charge on 12-01-2013 because he late check in till 12:30 am,40200,-74.000
01/13/2014,17117,4,,12010,71.380
01/13/2014,17117,4,Room Charge from : 19930114,40200,-71.380
01/28/2014,17117,4,,12010,-71.380
01/28/2014,17117,4,Agoda Settle 4229.68$ batch: 000095,11100,71.380
01/13/2014,17118,25,,12010,49.000
01/13/2014,17118,25,Room Charge from : 20430114,40100,-49.000
01/14/2014,17118,25,,12010,49.000
01/14/2014,17118,25,Room Charge from : 20430114,40100,-49.000
01/15/2014,17118,25,,12010,49.000
01/15/2014,17118,25,Room Charge from : 20430114,40100,-49.000
01/16/2014,17118,25,Cash,11100,49.000
01/16/2014,17118,25,Room Charge from : 20430114,40100,-49.000
01/17/2014,17118,25,,12010,-147.000
01/17/2014,17118,25,Cash- ON WARK IN17.JAN 14(Transfer from folio: 20440114 and Invoice No :17113),11100,49.000
01/17/2014,17118,25,Cash- ON WARK IN17.JAN 14(Transfer to folio: 24750114 and Invoice No :0),11100,-49.000
01/17/2014,17118,25,Cash- WARK IN 17.JAN.14(Transfer from folio: 20450114 and Invoice No :17119),11100,49.000
01/17/2014,17118,25,Cash- WARK IN 17.JAN.14(Transfer to folio: 24770114 and Invoice No :0),11100,-49.000
01/17/2014,17118,25,Cash(Transfer from folio: 20430114 and Invoice No :17118),11100,49.000
01/17/2014,17118,25,Cash(Transfer from folio: 20440114 and Invoice No :17113),11100,588.000
01/17/2014,17118,25,Cash(Transfer to folio: 20430114 and Invoice No :17118),11100,-49.000
01/17/2014,17118,25,Cash(Transfer to folio: 24730114 and Invoice No :0),11100,-49.000
01/17/2014,17118,25,Room Charge(Transfer from folio: 20440114 and Invoice No :17113),40100,-49.000
01/17/2014,17118,25,Room Charge(Transfer from folio: 20440114 and Invoice No :17113),40100,-49.000
01/17/2014,17118,25,Room Charge(Transfer from folio: 20440114 and Invoice No :17113),40100,-49.000
01/17/2014,17118,25,Room Charge(Transfer from folio: 20440114 and Invoice No :17113),40100,-49.000
01/17/2014,17118,25,Room Charge(Transfer from folio: 20450114 and Invoice No :17119),40100,-49.000
01/17/2014,17118,25,Room Charge(Transfer from folio: 20450114 and Invoice No :17119),40100,-49.000
01/17/2014,17118,25,Room Charge(Transfer from folio: 20450114 and Invoice No :17119),40100,-49.000
01/17/2014,17118,25,Room Charge(Transfer from folio: 20450114 and Invoice No :17119),40100,-49.000
01/13/2014,17119,14,,12010,49.000
01/13/2014,17119,14,Room Charge from : 20450114,40100,-49.000
01/14/2014,17119,14,,12010,49.000
01/14/2014,17119,14,Room Charge from : 20450114,40100,-49.000
01/15/2014,17119,14,Cash- WARK IN 17.JAN.14,11100,49.000
01/15/2014,17119,14,Room Charge from : 20450114,40100,-49.000
01/16/2014,17119,14,,12010,49.000
01/16/2014,17119,14,Room Charge from : 20450114,40100,-49.000
01/17/2014,17119,14,,12010,-147.000
01/17/2014,17119,14,Cash- WARK IN 17.JAN.14(Transfer to folio: 20430114 and Invoice No :17118),11100,-49.000
01/17/2014,17119,14,Room Charge(Transfer to folio: 20430114 and Invoice No :17118),40100,49.000
01/17/2014,17119,14,Room Charge(Transfer to folio: 20430114 and Invoice No :17118),40100,49.000
01/17/2014,17119,14,Room Charge(Transfer to folio: 20430114 and Invoice No :17118),40100,49.000
01/17/2014,17119,14,Room Charge(Transfer to folio: 20430114 and Invoice No :17118),40100,49.000
01/13/2014,17120,6,,12010,65.000
01/13/2014,17120,6,Room Charge from : 21500114,40200,-65.000
01/14/2014,17120,6,,12010,-65.000
01/14/2014,17120,6,Cash,11100,65.000
01/14/2014,17120,6,Cash,11100,65.000
01/14/2014,17120,6,Room Charge(Transfer from folio: 21510114 and Invoice No :17121),40200,-65.000
01/13/2014,17121,4,,12010,65.000
01/13/2014,17121,4,Room Charge from : 21510114,40200,-65.000
01/14/2014,17121,4,,12010,-65.000
01/14/2014,17121,4,Room Charge(Transfer to folio: 21500114 and Invoice No :17120),40200,65.000
01/13/2014,17122,5,,12010,65.000
01/13/2014,17122,5,Room Charge from : 21530114,40200,-65.000
01/14/2014,17122,5,,12010,-65.000
01/14/2014,17122,5,Cash- Pay by Cash,11100,130.000
01/14/2014,17122,5,Room Charge(Transfer from folio: 22400114 and Invoice No :17123),40200,-65.000
